0 0
0.001 0.000117833
0.002 0.000115759
0.005 0.000107269
0.008 0.000103936
0.01 0.000103335
0.015 0.000104595
0.02 0.000107736
0.025 0.00011166
0.03 0.000115924
0.035 0.000120321
0.04 0.000124747
0.045 0.000129149
0.05 0.000133498
0.055 0.00013965
0.06 0.000151446
0.07 0.000175346
0.08 0.000199585
0.09 0.00022361
0.1 0.000247136
0.12 0.000291903
0.14 0.000332852
0.16 0.000369577
0.18 0.000402074
0.2 0.00043058
0.25 0.000486871
0.3 0.00052684
0.35 0.000555844
0.4 0.000577665
0.45 0.000594756
0.5 0.00060866
0.6 0.000640115
0.7 0.00066724
0.8 0.0006878
0.9 0.000703629
1 0.000715852
1.25 0.000735139
1.5 0.000743586
1.75 0.000745216
2 0.000742437
2.25 0.000736769
2.5 0.000729203
3 0.000710809
3.5 0.000688535
4 0.000664787
4.5 0.000642538
5 0.0006217
5.5 0.000602168
6 0.000583842
6.5 0.000566621
7 0.000550415
7.5 0.000535139
8 0.000520716
8.5 0.000507078
9 0.000494161
9.5 0.00048191
10 0.000470274
11 0.000445325
12 0.000423097
13 0.000403188
14 0.000385265
15 0.000369048
16 0.000354321
17 0.000340904
18 0.000328635
19 0.000317386
20 0.000307049
21 0.000297527
22 0.00028873
23 0.000280583
24 0.000273024
25 0.000266
27 0.000253374
29 0.000242411
31 0.000232995
33 0.000224559
35 0.000216766
38 0.00020616
41 0.000196645
44 0.000188074
47 0.0001803
50 0.00017322
55 0.000162748
60 0.000153616
65 0.000145615
70 0.000138535
75 0.000132217
80 0.00012655
85 0.000121454
90 0.000116818
95 0.000112609
100 0.000108757
105 0.000105231
110 0.000101969
115 9.89664e-05
120 9.61838e-05
125 9.35888e-05
130 9.1178e-05
135 8.89302e-05
140 8.68249e-05
145 8.4847e-05
150 8.29861e-05
155 8.12358e-05
160 7.95878e-05
165 7.80326e-05
170 7.65602e-05
175 7.51622e-05
180 7.3833e-05
185 7.2573e-05
190 7.13793e-05
195 7.02415e-05
200 6.91543e-05
210 6.71286e-05
220 6.52728e-05
230 6.35698e-05
240 6.20049e-05
250 6.05554e-05
260 5.92153e-05
270 5.79735e-05
280 5.68109e-05
290 5.57278e-05
300 5.47181e-05
310 5.37718e-05
320 5.28809e-05
