0 0
0.001000 2.54035e-05
0.002000 2.43e-05
0.005000 2.54329e-05
0.008000 2.78925e-05
0.010000 2.9616e-05
0.015000 3.37841e-05
0.020000 3.76103e-05
0.025000 4.11947e-05
0.030000 4.57196e-05
0.035000 5.02234e-05
0.040000 5.46848e-05
0.045000 5.90874e-05
0.050000 6.34179e-05
0.055000 6.7665e-05
0.060000 7.18193e-05
0.070000 7.98184e-05
0.080000 8.73657e-05
0.090000 9.44288e-05
0.100000 0.00010099
0.120000 0.000112594
0.140000 0.000122241
0.160000 0.000130091
0.180000 0.000136354
0.200000 0.000141256
0.250000 0.000148951
0.300000 0.000152279
0.350000 0.000153127
0.400000 0.000153257
0.450000 0.000154241
0.500000 0.000154295
0.600000 0.000152872
0.700000 0.000150443
0.800000 0.000146762
0.900000 0.000142988
1.000000 0.000139363
1.250000 0.000130943
1.500000 0.000122371
1.750000 0.000115142
2.000000 0.000108849
2.250000 0.00010327
2.500000 9.8266e-05
3.000000 8.96241e-05
3.500000 8.24029e-05
4.000000 7.62704e-05
4.500000 7.09954e-05
5.000000 6.6409e-05
5.500000 6.23843e-05
6.000000 5.88238e-05
6.500000 5.56515e-05
7.000000 5.28071e-05
7.500000 5.0242e-05
8.000000 4.79171e-05
8.500000 4.58001e-05
9.000000 4.38641e-05
9.500000 4.2087e-05
10.000000 4.04498e-05
11.000000 3.75238e-05
12.000000 3.49989e-05
13.000000 3.2801e-05
14.000000 3.08727e-05
15.000000 2.91694e-05
16.000000 2.76559e-05
17.000000 2.63036e-05
18.000000 2.5089e-05
19.000000 2.39938e-05
20.000000 2.30023e-05
21.000000 2.21007e-05
22.000000 2.1279e-05
23.000000 2.05271e-05
24.000000 1.98375e-05
25.000000 1.92034e-05
27.000000 1.80786e-05
29.000000 1.71148e-05
31.000000 1.62477e-05
33.000000 1.54481e-05
35.000000 1.47322e-05
38.000000 1.37883e-05
41.000000 1.29717e-05
44.000000 1.22581e-05
47.000000 1.16288e-05
50.000000 1.10696e-05
55.000000 1.02635e-05
60.000000 9.58283e-06
65.000000 8.99996e-06
70.000000 8.49502e-06
75.000000 8.05319e-06
80.000000 7.66324e-06
85.000000 7.31637e-06
90.000000 7.00578e-06
95.000000 6.72606e-06
100.000000 6.47274e-06
105.000000 6.2422e-06
110.000000 6.03156e-06
115.000000 5.83822e-06
120.000000 5.66022e-06
125.000000 5.49572e-06
130.000000 5.3433e-06
135.000000 5.2016e-06
140.000000 5.06961e-06
145.000000 4.94626e-06
150.000000 4.83081e-06
155.000000 4.72248e-06
160.000000 4.62065e-06
165.000000 4.52476e-06
170.000000 4.43427e-06
175.000000 4.34877e-06
180.000000 4.26786e-06
185.000000 4.19114e-06
190.000000 4.11835e-06
195.000000 4.04917e-06
200.000000 3.98333e-06
210.000000 3.86081e-06
220.000000 3.74911e-06
230.000000 3.64691e-06
240.000000 3.55303e-06
250.000000 3.46653e-06
260.000000 3.38656e-06
270.000000 3.31245e-06
280.000000 3.24356e-06
290.000000 3.1794e-06
300.000000 3.11947e-06
310.000000 3.06341e-06
320.000000 3.01085e-06
