0 0
0.001000 1.67393   
0.002000 1.71683   
0.005000 1.66464   
0.008000 1.62869   
0.010000 1.62007   
0.015000 1.63086   
0.020000 1.66672   
0.025000 1.71451   
0.030000 1.76825   
0.035000 1.8249    
0.040000 1.88283   
0.045000 1.963     
0.050000 2.13104   
0.055000 2.29981   
0.060000 2.46731   
0.070000 2.79287   
0.080000 3.09985   
0.090000 3.38459   
0.100000 3.64394   
0.120000 4.10088   
0.140000 4.48155   
0.160000 4.80262   
0.180000 5.07874   
0.200000 5.32127   
0.250000 5.8294    
0.300000 6.24926   
0.350000 6.61284   
0.400000 6.93464   
0.450000 7.22239   
0.500000 7.48105   
0.600000 8.05352   
0.700000 8.54358   
0.800000 8.93645   
0.900000 9.25349   
1.000000 9.51045   
1.250000 9.96128   
1.500000 10.2265   
1.750000 10.374    
2.000000 10.4438   
2.250000 10.4608   
2.500000 10.4411   
3.000000 10.3316   
3.500000 10.1412   
4.000000 9.91015   
4.500000 9.68296   
5.000000 9.46199   
5.500000 9.24846   
6.000000 9.0429    
6.500000 8.84544   
7.000000 8.65599   
7.500000 8.47433   
8.000000 8.30014   
8.500000 8.13311   
9.000000 7.97287   
9.500000 7.81908   
10.000000 7.6714    
11.000000 7.3853    
12.000000 7.11412   
13.000000 6.85807   
14.000000 6.61677   
15.000000 6.38954   
16.000000 6.1756    
17.000000 5.97411   
18.000000 5.78388   
19.000000 5.60451   
20.000000 5.4353    
21.000000 5.2749    
22.000000 5.12343   
23.000000 4.97975   
24.000000 4.84361   
25.000000 4.71434   
27.000000 4.47473   
29.000000 4.25769   
31.000000 4.07394   
33.000000 3.92004   
35.000000 3.77981   
38.000000 3.59121   
41.000000 3.42443   
44.000000 3.2757    
47.000000 3.14208   
50.000000 3.02124   
55.000000 2.8429    
60.000000 2.68819   
65.000000 2.55242   
70.000000 2.43219   
75.000000 2.32356   
80.000000 2.22603   
85.000000 2.13789   
90.000000 2.05789   
95.000000 1.98512   
100.000000 1.91855   
105.000000 1.85735   
110.000000 1.80112   
115.000000 1.74897   
120.000000 1.70078   
125.000000 1.65588   
130.000000 1.61414   
135.000000 1.57506   
140.000000 1.53861   
145.000000 1.50427   
150.000000 1.4721    
155.000000 1.44175   
160.000000 1.41314   
165.000000 1.38616   
170.000000 1.36054   
175.000000 1.33632   
180.000000 1.31334   
185.000000 1.29146   
190.000000 1.27069   
195.000000 1.2509    
200.000000 1.23199   
210.000000 1.1968    
220.000000 1.16452   
230.000000 1.13494   
240.000000 1.10765   
250.000000 1.08247   
260.000000 1.0591    
270.000000 1.03743   
280.000000 1.0172    
290.000000 0.998372  
300.000000 0.980695  
310.000000 0.964169  
320.000000 0.948637
