0 0
0.001000 2.39102
0.002000 2.46367
0.005000 2.37969
0.008000 2.30469
0.010000 2.27601
0.015000 2.25334
0.020000 2.27126
0.025000 2.31024
0.030000 2.36083
0.035000 2.41803
0.040000 2.47903
0.045000 2.58265
0.050000 2.79093
0.055000 3.00582
0.060000 3.22491
0.070000 3.66834
0.080000 4.10978
0.090000 4.54166
0.100000 4.95909
0.120000 5.73702
0.140000 6.43972
0.160000 7.0653
0.180000 7.62065
0.200000 8.11454
0.250000 9.13648
0.300000 9.94022
0.350000 10.5993
0.400000 11.1581
0.450000 11.6429
0.500000 12.0703
0.600000 13.0004
0.700000 13.7901
0.800000 14.4221
0.900000 14.9321
1.000000 15.3456
1.250000 16.0708
1.500000 16.4956
1.750000 16.7287
2.000000 16.8349
2.250000 16.8547
2.500000 16.8146
3.000000 16.6204
3.500000 16.2958
4.000000 15.9071
4.500000 15.5257
5.000000 15.1557
5.500000 14.799
6.000000 14.4563
6.500000 14.1279
7.000000 13.8134
7.500000 13.5123
8.000000 13.2242
8.500000 12.9483
9.000000 12.6841
9.500000 12.4308
10.000000 12.188
11.000000 11.747
12.000000 11.3304
13.000000 10.9388
14.000000 10.5717
15.000000 10.2279
16.000000 9.90603
17.000000 9.60476
18.000000 9.32199
19.000000 9.05701
20.000000 8.80864
21.000000 8.57455
22.000000 8.35492
23.000000 8.14783
24.000000 7.95282
25.000000 7.76879
27.000000 7.43079
29.000000 7.12836
31.000000 6.85533
33.000000 6.60588
35.000000 6.37735
38.000000 6.06812
41.000000 5.79304
44.000000 5.54665
47.000000 5.3247
50.000000 5.12364
55.000000 4.8267
60.000000 4.56913
65.000000 4.3432
70.000000 4.14316
75.000000 3.96298
80.000000 3.80092
85.000000 3.65413
90.000000 3.52059
95.000000 3.39887
100.000000 3.28731
105.000000 3.18455
110.000000 3.08995
115.000000 3.00207
120.000000 2.92074
125.000000 2.84485
130.000000 2.77423
135.000000 2.70802
140.000000 2.64622
145.000000 2.58794
150.000000 2.5333
155.000000 2.4817
160.000000 2.43302
165.000000 2.3871
170.000000 2.34344
175.000000 2.30216
180.000000 2.26298
185.000000 2.22564
190.000000 2.19019
195.000000 2.15642
200.000000 2.12412
210.000000 2.06398
220.000000 2.00877
230.000000 1.95817
240.000000 1.91146
250.000000 1.86833
260.000000 1.82831
270.000000 1.79116
280.000000 1.75649
290.000000 1.7242
300.000000 1.69388
310.000000 1.66553
320.000000 1.63888
