0 0 0
10.00 4.054E-03 8.366E-02
11.00 4.252E-03 8.561E-02
12.00 4.441E-03 8.736E-02
13.00 4.622E-03 8.894E-02
14.00 4.797E-03 9.037E-02
15.00 4.965E-03 9.167E-02
16.00 5.128E-03 9.287E-02
17.00 5.286E-03 9.396E-02
18.00 5.439E-03 9.496E-02
20.00 5.733E-03 9.675E-02
22.50 6.081E-03 9.862E-02
25.00 6.410E-03 1.002E-01
27.50 6.723E-03 1.015E-01
30.00 7.022E-03 1.026E-01
32.50 7.308E-03 1.036E-01
35.00 7.584E-03 1.044E-01
37.50 7.850E-03 1.050E-01
40.00 8.108E-03 1.056E-01
45.00 8.600E-03 1.065E-01
50.00 9.065E-03 1.071E-01
55.00 9.507E-03 1.075E-01
60.00 9.930E-03 1.077E-01
65.00 1.034E-02 1.078E-01
70.00 1.073E-02 1.078E-01
80.00 1.147E-02 1.076E-01
90.00 1.216E-02 1.071E-01
100.00 1.282E-02 1.064E-01
110.00 1.345E-02 1.056E-01
120.00 1.404E-02 1.047E-01
130.00 1.462E-02 1.038E-01
140.00 1.517E-02 1.028E-01
150.00 1.570E-02 1.018E-01
160.00 1.622E-02 1.008E-01
170.00 1.671E-02 9.976E-02
180.00 1.720E-02 9.875E-02
200.00 2.011E-02 9.675E-02
225.00 2.259E-02 9.430E-02
250.00 2.418E-02 9.195E-02
275.00 2.528E-02 8.969E-02
300.00 2.612E-02 8.755E-02
325.00 2.683E-02 8.550E-02
350.00 2.748E-02 8.355E-02
375.00 2.813E-02 8.170E-02
400.00 2.880E-02 7.993E-02
450.00 3.021E-02 7.665E-02
500.00 3.171E-02 7.367E-02
550.00 3.327E-02 7.094E-02
600.00 3.486E-02 6.844E-02
650.00 3.643E-02 6.613E-02
700.00 3.797E-02 6.400E-02
800.00 4.095E-02 6.020E-02
900.00 4.376E-02 5.689E-02
1000 4.643E-02 5.398E-02
1100 4.897E-02 5.140E-02
1200 5.140E-02 4.910E-02
1300 5.375E-02 4.702E-02
1400 5.601E-02 4.514E-02
1500 5.820E-02 4.343E-02
1600 6.033E-02 4.187E-02
1700 6.239E-02 4.043E-02
1800 6.440E-02 3.910E-02
2000 6.828E-02 3.672E-02
2250 7.297E-02 3.418E-02
2500 7.760E-02 3.202E-02
2750 8.232E-02 3.015E-02
3000 8.724E-02 2.851E-02
3250 9.241E-02 2.706E-02
3500 9.787E-02 2.578E-02
3750 1.036E-01 2.462E-02
4000 1.096E-01 2.358E-02
4500 1.223E-01 2.177E-02
5000 1.358E-01 2.024E-02
5500 1.497E-01 1.894E-02
6000 1.638E-01 1.782E-02
6500 1.781E-01 1.683E-02
7000 1.922E-01 1.596E-02
8000 2.198E-01 1.449E-02
9000 2.460E-01 1.329E-02
10000 2.703E-01 1.230E-02
11000 2.928E-01 1.145E-02
12000 3.135E-01 1.073E-02
13000 3.323E-01 1.010E-02
14000 3.495E-01 9.547E-03
15000 3.652E-01 9.057E-03
16000 3.796E-01 8.619E-03
17000 3.928E-01 8.226E-03
18000 4.050E-01 7.870E-03
20000 4.268E-01 7.251E-03
22500 4.503E-01 6.612E-03
25000 4.709E-01 6.086E-03
27500 4.893E-01 5.643E-03
30000 5.062E-01 5.265E-03
32500 5.219E-01 4.939E-03
35000 5.367E-01 4.654E-03
37500 5.507E-01 4.402E-03
40000 5.642E-01 4.179E-03
45000 5.896E-01 3.798E-03
50000 6.132E-01 3.486E-03
55000 6.352E-01 3.224E-03
60000 6.556E-01 3.002E-03
65000 6.747E-01 2.810E-03
70000 6.923E-01 2.643E-03
80000 7.236E-01 2.366E-03
90000 7.500E-01 2.145E-03
100000 7.720E-01 1.964E-03
110000 7.902E-01 1.813E-03
120000 8.050E-01 1.685E-03
130000 8.169E-01 1.575E-03
140000 8.263E-01 1.479E-03
150000 8.334E-01 1.395E-03
160000 8.387E-01 1.321E-03
170000 8.424E-01 1.255E-03
180000 8.447E-01 1.195E-03
200000 8.531E-01 1.092E-03
225000 8.482E-01 9.876E-04
250000 8.432E-01 9.023E-04
275000 8.357E-01 8.312E-04
300000 8.264E-01 7.712E-04
325000 8.160E-01 7.197E-04
350000 8.048E-01 6.750E-04
375000 7.932E-01 6.358E-04
400000 7.813E-01 6.012E-04
450000 7.574E-01 5.427E-04
