0 0 0
10.00 7.481E+01 1.433E+03
11.00 7.846E+01 1.472E+03
12.00 8.195E+01 1.507E+03
13.00 8.529E+01 1.539E+03
14.00 8.851E+01 1.569E+03
15.00 9.162E+01 1.596E+03
16.00 9.462E+01 1.622E+03
17.00 9.753E+01 1.645E+03
18.00 1.004E+02 1.667E+03
20.00 1.058E+02 1.706E+03
22.50 1.122E+02 1.749E+03
25.00 1.183E+02 1.785E+03
27.50 1.241E+02 1.817E+03
30.00 1.296E+02 1.845E+03
32.50 1.349E+02 1.870E+03
35.00 1.399E+02 1.891E+03
37.50 1.449E+02 1.910E+03
40.00 1.496E+02 1.928E+03
45.00 1.587E+02 1.956E+03
50.00 1.673E+02 1.980E+03
55.00 1.754E+02 1.998E+03
60.00 1.832E+02 2.013E+03
65.00 1.907E+02 2.025E+03
70.00 1.979E+02 2.034E+03
80.00 2.116E+02 2.047E+03
90.00 2.244E+02 2.053E+03
100.00 2.366E+02 2.055E+03
110.00 2.481E+02 2.053E+03
120.00 2.591E+02 2.049E+03
130.00 2.697E+02 2.043E+03
140.00 2.799E+02 2.035E+03
150.00 2.897E+02 2.026E+03
160.00 2.992E+02 2.015E+03
170.00 3.084E+02 2.005E+03
180.00 3.417E+02 1.993E+03
200.00 4.148E+02 1.969E+03
225.00 4.705E+02 1.937E+03
250.00 5.037E+02 1.905E+03
275.00 5.254E+02 1.873E+03
300.00 5.420E+02 1.841E+03
325.00 5.569E+02 1.809E+03
350.00 5.719E+02 1.779E+03
375.00 5.878E+02 1.749E+03
400.00 6.049E+02 1.720E+03
450.00 6.432E+02 1.665E+03
500.00 6.860E+02 1.613E+03
550.00 7.321E+02 1.565E+03
600.00 7.801E+02 1.520E+03
650.00 8.290E+02 1.477E+03
700.00 8.781E+02 1.437E+03
800.00 9.744E+02 1.365E+03
900.00 1.066E+03 1.300E+03
1000.00 1.152E+03 1.243E+03
1100 1.232E+03 1.191E+03
1200 1.307E+03 1.143E+03
1300 1.376E+03 1.101E+03
1400 1.441E+03 1.061E+03
1500 1.501E+03 1.025E+03
1600 1.559E+03 9.918E+02
1700 1.613E+03 9.610E+02
1800 1.665E+03 9.323E+02
2000 1.762E+03 8.805E+02
2250 1.877E+03 8.245E+02
2500 1.987E+03 7.763E+02
2750 2.094E+03 7.341E+02
3000 2.200E+03 6.970E+02
3250 2.306E+03 6.639E+02
3500 2.413E+03 6.343E+02
3750 2.521E+03 6.076E+02
4000 2.630E+03 5.834E+02
4500 2.851E+03 5.410E+02
5000 3.076E+03 5.050E+02
5500 3.303E+03 4.742E+02
6000 3.531E+03 4.473E+02
6500 3.759E+03 4.237E+02
7000 3.985E+03 4.027E+02
8000 4.430E+03 3.671E+02
9000 4.859E+03 3.379E+02
10000 5.271E+03 3.135E+02
11000 5.664E+03 2.927E+02
12000 6.036E+03 2.748E+02
13000 6.387E+03 2.592E+02
14000 6.720E+03 2.454E+02
15000 7.033E+03 2.332E+02
16000 7.329E+03 2.223E+02
17000 7.609E+03 2.124E+02
18000 7.873E+03 2.035E+02
20000 8.360E+03 1.879E+02
22500 8.902E+03 1.717E+02
25000 9.381E+03 1.584E+02
27500 9.809E+03 1.471E+02
30000 1.019E+04 1.375E+02
32500 1.054E+04 1.291E+02
35000 1.086E+04 1.218E+02
37500 1.115E+04 1.154E+02
40000 1.142E+04 1.096E+02
45000 1.191E+04 9.982E+01
50000 1.233E+04 9.175E+01
55000 1.270E+04 8.498E+01
60000 1.303E+04 7.921E+01
65000 1.332E+04 7.424E+01
70000 1.359E+04 6.989E+01
80000 1.404E+04 6.267E+01
90000 1.442E+04 5.689E+01
100000 1.473E+04 5.216E+01
110000 1.499E+04 4.820E+01
120000 1.521E+04 4.484E+01
130000 1.540E+04 4.195E+01
140000 1.556E+04 3.943E+01
150000 1.569E+04 3.722E+01
160000 1.580E+04 3.526E+01
170000 1.590E+04 3.351E+01
180000 1.603E+04 3.194E+01
200000 1.621E+04 2.922E+01
225000 1.629E+04 2.645E+01
250000 1.637E+04 2.418E+01
275000 1.639E+04 2.230E+01
300000 1.637E+04 2.070E+01
325000 1.631E+04 1.933E+01
350000 1.623E+04 1.814E+01
375000 1.612E+04 1.710E+01
400000 1.599E+04 1.617E+01
450000 1.570E+04 1.461E+01
