0 0 0
10.00 4.460E-03 8.832E-02
11.00 4.677E-03 9.026E-02
12.00 4.885E-03 9.200E-02
13.00 5.085E-03 9.355E-02
14.00 5.277E-03 9.495E-02
15.00 5.462E-03 9.622E-02
16.00 5.641E-03 9.737E-02
17.00 5.815E-03 9.843E-02
18.00 5.983E-03 9.939E-02
20.00 6.307E-03 1.011E-01
22.50 6.689E-03 1.029E-01
25.00 7.051E-03 1.043E-01
27.50 7.396E-03 1.055E-01
30.00 7.724E-03 1.065E-01
32.50 8.040E-03 1.073E-01
35.00 8.343E-03 1.080E-01
37.50 8.636E-03 1.085E-01
40.00 8.919E-03 1.090E-01
45.00 9.460E-03 1.097E-01
50.00 9.972E-03 1.101E-01
55.00 1.046E-02 1.103E-01
60.00 1.092E-02 1.103E-01
65.00 1.137E-02 1.102E-01
70.00 1.180E-02 1.100E-01
80.00 1.261E-02 1.094E-01
90.00 1.338E-02 1.086E-01
100.00 1.410E-02 1.076E-01
110.00 1.479E-02 1.065E-01
120.00 1.545E-02 1.054E-01
130.00 1.608E-02 1.042E-01
140.00 1.669E-02 1.031E-01
150.00 1.727E-02 1.019E-01
160.00 1.784E-02 1.007E-01
170.00 1.839E-02 9.953E-02
180.00 1.980E-02 9.837E-02
200.00 2.277E-02 9.610E-02
225.00 2.524E-02 9.337E-02
250.00 2.692E-02 9.078E-02
275.00 2.814E-02 8.833E-02
300.00 2.910E-02 8.602E-02
325.00 2.992E-02 8.383E-02
350.00 3.067E-02 8.176E-02
375.00 3.139E-02 7.980E-02
400.00 3.212E-02 7.795E-02
450.00 3.361E-02 7.453E-02
500.00 3.516E-02 7.144E-02
550.00 3.675E-02 6.863E-02
600.00 3.837E-02 6.608E-02
650.00 3.999E-02 6.373E-02
700.00 4.160E-02 6.158E-02
800.00 4.477E-02 5.775E-02
900.00 4.786E-02 5.444E-02
1000.00 5.087E-02 5.154E-02
1100 5.382E-02 4.899E-02
1200 5.670E-02 4.671E-02
1300 5.951E-02 4.467E-02
1400 6.226E-02 4.283E-02
1500 6.495E-02 4.116E-02
1600 6.757E-02 3.963E-02
1700 7.012E-02 3.823E-02
1800 7.261E-02 3.694E-02
2000 7.742E-02 3.463E-02
2250 8.320E-02 3.218E-02
2500 8.889E-02 3.010E-02
2750 9.462E-02 2.830E-02
3000 1.005E-01 2.673E-02
3250 1.066E-01 2.535E-02
3500 1.130E-01 2.412E-02
3750 1.197E-01 2.302E-02
4000 1.265E-01 2.203E-02
4500 1.408E-01 2.031E-02
5000 1.556E-01 1.887E-02
5500 1.707E-01 1.764E-02
6000 1.860E-01 1.657E-02
6500 2.012E-01 1.565E-02
7000 2.163E-01 1.483E-02
8000 2.456E-01 1.345E-02
9000 2.733E-01 1.232E-02
10000 2.992E-01 1.139E-02
11000 3.233E-01 1.060E-02
12000 3.454E-01 9.923E-03
13000 3.659E-01 9.335E-03
14000 3.847E-01 8.819E-03
15000 4.021E-01 8.362E-03
16000 4.182E-01 7.955E-03
17000 4.332E-01 7.589E-03
18000 4.471E-01 7.258E-03
20000 4.723E-01 6.682E-03
22500 4.998E-01 6.090E-03
25000 5.241E-01 5.601E-03
27500 5.458E-01 5.191E-03
30000 5.656E-01 4.841E-03
32500 5.838E-01 4.539E-03
35000 6.007E-01 4.276E-03
37500 6.166E-01 4.043E-03
40000 6.315E-01 3.837E-03
45000 6.588E-01 3.485E-03
50000 6.833E-01 3.197E-03
55000 7.053E-01 2.956E-03
60000 7.251E-01 2.751E-03
65000 7.430E-01 2.575E-03
70000 7.590E-01 2.421E-03
80000 7.863E-01 2.166E-03
90000 8.079E-01 1.963E-03
100000 8.249E-01 1.796E-03
110000 8.379E-01 1.658E-03
120000 8.475E-01 1.540E-03
130000 8.544E-01 1.439E-03
140000 8.590E-01 1.352E-03
150000 8.616E-01 1.275E-03
160000 8.627E-01 1.207E-03
170000 8.623E-01 1.146E-03
180000 8.646E-01 1.091E-03
200000 8.626E-01 9.970E-04
225000 8.512E-01 9.011E-04
250000 8.403E-01 8.230E-04
275000 8.277E-01 7.580E-04
300000 8.141E-01 7.031E-04
325000 8.000E-01 6.560E-04
350000 7.858E-01 6.152E-04
375000 7.716E-01 5.794E-04
400000 7.575E-01 5.478E-04
450000 7.300E-01 4.943E-04
