0 0 0
10.00 5.002E-03 9.768E-02
11.00 5.246E-03 9.99E-02
12.00 5.479E-03 1.02E-01
13.00 5.703E-03 1.04E-01
14.00 5.918E-03 1.05E-01
15.00 6.126E-03 1.07E-01
16.00 6.327E-03 1.08E-01
17.00 6.522E-03 1.09E-01
18.00 6.711E-03 1.10E-01
20.00 7.074E-03 1.12E-01
22.50 7.503E-03 1.14E-01
25.00 7.909E-03 1.16E-01
27.50 8.295E-03 1.17E-01
30.00 8.663E-03 1.18E-01
32.50 9.017E-03 1.19E-01
35.00 9.357E-03 1.20E-01
37.50 9.686E-03 1.21E-01
40.00 1.000E-02 1.21E-01
45.00 1.061E-02 1.22E-01
50.00 1.118E-02 1.23E-01
55.00 1.173E-02 1.23E-01
60.00 1.225E-02 1.23E-01
65.00 1.275E-02 1.23E-01
70.00 1.323E-02 1.23E-01
80.00 1.415E-02 1.22E-01
90.00 1.501E-02 1.22E-01
100.00 1.582E-02 1.21E-01
110.00 1.659E-02 1.20E-01
120.00 1.733E-02 1.18E-01
130.00 1.803E-02 1.17E-01
140.00 1.871E-02 1.16E-01
150.00 1.937E-02 1.15E-01
160.00 2.001E-02 1.13E-01
170.00 2.062E-02 1.12E-01
180.00 2.175E-02 1.11E-01
200.00 2.468E-02 1.08E-01
225.00 2.722E-02 1.05E-01
250.00 2.904E-02 1.03E-01
275.00 3.044E-02 9.99E-02
300.00 3.159E-02 9.73E-02
325.00 3.260E-02 9.49E-02
350.00 3.354E-02 9.26E-02
375.00 3.446E-02 9.05E-02
400.00 3.536E-02 8.84E-02
450.00 3.718E-02 8.46E-02
500.00 3.901E-02 8.12E-02
550.00 4.085E-02 7.80E-02
600.00 4.267E-02 7.52E-02
650.00 4.447E-02 7.25E-02
700.00 4.624E-02 7.01E-02
800.00 4.968E-02 6.58E-02
900.00 5.300E-02 6.21E-02
1000 5.623E-02 5.88E-02
1100 5.939E-02 5.60E-02
1200 6.248E-02 5.34E-02
1300 6.553E-02 5.11E-02
1400 6.853E-02 4.90E-02
1500 7.147E-02 4.71E-02
1600 7.436E-02 4.54E-02
1700 7.720E-02 4.38E-02
1800 7.999E-02 4.23E-02
2000 8.543E-02 3.97E-02
2250 9.206E-02 3.69E-02
2500 9.865E-02 3.45E-02
2750 1.053E-01 3.25E-02
3000 1.123E-01 3.07E-02
3250 1.195E-01 2.91E-02
3500 1.270E-01 2.77E-02
3750 1.348E-01 2.65E-02
4000 1.429E-01 2.53E-02
4500 1.597E-01 2.34E-02
5000 1.772E-01 2.17E-02
5500 1.951E-01 2.03E-02
6000 2.131E-01 1.91E-02
6500 2.310E-01 1.80E-02
7000 2.488E-01 1.71E-02
8000 2.833E-01 1.55E-02
9000 3.159E-01 1.42E-02
10000 3.464E-01 1.31E-02
11000 3.746E-01 1.22E-02
12000 4.007E-01 1.14E-02
13000 4.247E-01 1.08E-02
14000 4.469E-01 1.02E-02
15000 4.674E-01 9.65E-03
16000 4.863E-01 9.18E-03
17000 5.039E-01 8.76E-03
18000 5.203E-01 8.37E-03
20000 5.500E-01 7.71E-03
22500 5.825E-01 7.03E-03
25000 6.111E-01 6.47E-03
27500 6.367E-01 5.99E-03
30000 6.600E-01 5.59E-03
32500 6.814E-01 5.24E-03
35000 7.013E-01 4.94E-03
37500 7.198E-01 4.67E-03
40000 7.372E-01 4.43E-03
45000 7.689E-01 4.03E-03
50000 7.971E-01 3.70E-03
55000 8.224E-01 3.42E-03
60000 8.449E-01 3.18E-03
65000 8.651E-01 2.98E-03
70000 8.831E-01 2.80E-03
80000 9.134E-01 2.51E-03
90000 9.370E-01 2.27E-03
100000 9.552E-01 2.08E-03
110000 9.689E-01 1.92E-03
120000 9.788E-01 1.78E-03
130000 9.855E-01 1.67E-03
140000 9.897E-01 1.56E-03
150000 9.917E-01 1.48E-03
160000 9.920E-01 1.40E-03
170000 9.907E-01 1.33E-03
180000 9.913E-01 1.26E-03
200000 9.892E-01 1.15E-03
225000 9.744E-01 1.04E-03
250000 9.609E-01 9.53E-04
275000 9.457E-01 8.78E-04
300000 9.297E-01 8.14E-04
325000 9.132E-01 7.60E-04
350000 8.967E-01 7.12E-04
375000 8.804E-01 6.71E-04
400000 8.643E-01 6.34E-04
450000 8.331E-01 5.73E-04
