0 0 0
10.00 4.379E-03 8.247E-02
11.00 4.592E-03 8.437E-02
12.00 4.797E-03 8.608E-02
13.00 4.992E-03 8.761E-02
14.00 5.181E-03 8.900E-02
15.00 5.363E-03 9.026E-02
16.00 5.539E-03 9.141E-02
17.00 5.709E-03 9.247E-02
18.00 5.875E-03 9.344E-02
20.00 6.192E-03 9.516E-02
22.50 6.568E-03 9.697E-02
25.00 6.923E-03 9.847E-02
27.50 7.261E-03 9.973E-02
30.00 7.584E-03 1.008E-01
32.50 7.894E-03 1.017E-01
35.00 8.192E-03 1.024E-01
37.50 8.479E-03 1.031E-01
40.00 8.757E-03 1.036E-01
45.00 9.288E-03 1.044E-01
50.00 9.791E-03 1.050E-01
55.00 1.027E-02 1.053E-01
60.00 1.073E-02 1.055E-01
65.00 1.116E-02 1.056E-01
70.00 1.158E-02 1.055E-01
80.00 1.238E-02 1.052E-01
90.00 1.314E-02 1.046E-01
100.00 1.385E-02 1.039E-01
110.00 1.452E-02 1.031E-01
120.00 1.517E-02 1.021E-01
130.00 1.579E-02 1.012E-01
140.00 1.638E-02 1.002E-01
150.00 1.696E-02 9.919E-02
160.00 1.751E-02 9.817E-02
170.00 1.805E-02 9.715E-02
180.00 1.858E-02 9.613E-02
200.00 2.134E-02 9.412E-02
225.00 2.385E-02 9.168E-02
250.00 2.559E-02 8.933E-02
275.00 2.688E-02 8.710E-02
300.00 2.790E-02 8.497E-02
325.00 2.877E-02 8.294E-02
350.00 2.956E-02 8.102E-02
375.00 3.032E-02 7.919E-02
400.00 3.107E-02 7.745E-02
450.00 3.257E-02 7.422E-02
500.00 3.411E-02 7.129E-02
550.00 3.567E-02 6.861E-02
600.00 3.723E-02 6.616E-02
650.00 3.878E-02 6.391E-02
700.00 4.031E-02 6.183E-02
800.00 4.328E-02 5.812E-02
900.00 4.615E-02 5.489E-02
1000 4.892E-02 5.206E-02
1100 5.161E-02 4.955E-02
1200 5.424E-02 4.731E-02
1300 5.681E-02 4.530E-02
1400 5.933E-02 4.347E-02
1500 6.179E-02 4.182E-02
1600 6.420E-02 4.030E-02
1700 6.655E-02 3.890E-02
1800 6.885E-02 3.762E-02
2000 7.332E-02 3.532E-02
2250 7.869E-02 3.286E-02
2500 8.397E-02 3.077E-02
2750 8.927E-02 2.896E-02
3000 9.471E-02 2.738E-02
3250 1.004E-01 2.599E-02
3500 1.062E-01 2.475E-02
3750 1.123E-01 2.363E-02
4000 1.187E-01 2.263E-02
4500 1.320E-01 2.088E-02
5000 1.458E-01 1.942E-02
5500 1.600E-01 1.816E-02
6000 1.744E-01 1.708E-02
6500 1.889E-01 1.614E-02
7000 2.032E-01 1.530E-02
8000 2.310E-01 1.389E-02
9000 2.575E-01 1.274E-02
10000 2.823E-01 1.178E-02
11000 3.054E-01 1.097E-02
12000 3.267E-01 1.027E-02
13000 3.463E-01 9.670E-03
14000 3.644E-01 9.139E-03
15000 3.811E-01 8.669E-03
16000 3.966E-01 8.250E-03
17000 4.109E-01 7.872E-03
18000 4.242E-01 7.531E-03
20000 4.483E-01 6.938E-03
22500 4.746E-01 6.326E-03
25000 4.977E-01 5.821E-03
27500 5.184E-01 5.397E-03
30000 5.372E-01 5.035E-03
32500 5.546E-01 4.723E-03
35000 5.708E-01 4.450E-03
37500 5.860E-01 4.209E-03
40000 6.004E-01 3.995E-03
45000 6.268E-01 3.631E-03
50000 6.507E-01 3.331E-03
55000 6.724E-01 3.081E-03
60000 6.921E-01 2.868E-03
65000 7.099E-01 2.685E-03
70000 7.261E-01 2.525E-03
80000 7.540E-01 2.260E-03
90000 7.767E-01 2.049E-03
100000 7.948E-01 1.876E-03
110000 8.091E-01 1.732E-03
120000 8.202E-01 1.609E-03
130000 8.285E-01 1.504E-03
140000 8.345E-01 1.413E-03
150000 8.386E-01 1.333E-03
160000 8.410E-01 1.261E-03
170000 8.421E-01 1.198E-03
180000 8.420E-01 1.141E-03
200000 8.460E-01 1.043E-03
225000 8.368E-01 9.428E-04
250000 8.284E-01 8.613E-04
275000 8.180E-01 7.935E-04
300000 8.065E-01 7.361E-04
325000 7.944E-01 6.869E-04
350000 7.818E-01 6.442E-04
375000 7.691E-01 6.068E-04
400000 7.565E-01 5.738E-04
450000 7.315E-01 5.179E-04
