0 0 0
10.00 4.643E-03 8.885E-05
11.00 5.232E-03 8.266E-05
12.00 5.785E-03 7.736E-05
13.00 6.287E-03 7.275E-05
14.00 6.729E-03 6.872E-05
15.00 7.104E-03 6.514E-05
16.00 7.415E-03 6.195E-05
17.00 7.667E-03 5.909E-05
18.00 7.870E-03 5.650E-05
20.00 8.175E-03 5.201E-05
22.50 8.462E-03 4.738E-05
25.00 8.733E-03 4.356E-05
27.50 9.022E-03 4.036E-05
30.00 9.330E-03 3.764E-05
32.50 9.646E-03 3.528E-05
35.00 9.958E-03 3.323E-05
37.50 1.026E-02 3.141E-05
40.00 1.054E-02 2.980E-05
45.00 1.103E-02 2.707E-05
50.00 1.141E-02 2.482E-05
55.00 1.170E-02 2.295E-05
60.00 1.190E-02 2.135E-05
65.00 1.203E-02 1.998E-05
70.00 1.210E-02 1.878E-05
80.00 1.210E-02 1.680E-05
90.00 1.197E-02 1.522E-05
100.00 1.177E-02 1.393E-05
110.00 1.152E-02 1.285E-05
120.00 1.124E-02 1.194E-05
130.00 1.096E-02 1.116E-05
140.00 1.067E-02 1.048E-05
150.00 1.039E-02 9.877E-06
160.00 1.011E-02 9.348E-06
170.00 9.843E-03 8.876E-06
180.00 9.584E-03 8.452E-06
200.00 9.097E-03 7.722E-06
225.00 8.547E-03 6.978E-06
250.00 8.057E-03 6.372E-06
275.00 7.619E-03 5.869E-06
300.00 7.226E-03 5.443E-06
325.00 6.873E-03 5.078E-06
350.00 6.554E-03 4.761E-06
375.00 6.265E-03 4.484E-06
400.00 6.002E-03 4.239E-06
450.00 5.539E-03 3.825E-06
500.00 5.147E-03 3.488E-06
550.00 4.810E-03 3.209E-06
600.00 4.517E-03 2.973E-06
650.00 4.260E-03 2.771E-06
700.00 4.032E-03 2.596E-06
800.00 3.647E-03 2.308E-06
900.00 3.333E-03 2.080E-06
1000.00 3.072E-03 1.895E-06
1100 2.875E-03 1.741E-06
1200 2.680E-03 1.612E-06
1300 2.524E-03 1.501E-06
1400 2.388E-03 1.405E-06
1500 2.268E-03 1.322E-06
1600 2.159E-03 1.248E-06
1700 2.062E-03 1.182E-06
1800 1.974E-03 1.123E-06
2000 1.820E-03 1.022E-06
2250 1.661E-03 9.202E-07
2500 1.529E-03 8.373E-07
2750 1.419E-03 7.687E-07
3000 1.324E-03 7.109E-07
3250 1.243E-03 6.616E-07
3500 1.171E-03 6.189E-07
3750 1.108E-03 5.816E-07
4000 1.052E-03 5.488E-07
4500 9.566E-04 4.934E-07
5000 8.783E-04 4.487E-07
5500 8.127E-04 4.116E-07
6000 7.570E-04 3.804E-07
6500 7.090E-04 3.538E-07
7000 6.672E-04 3.309E-07
8000 5.978E-04 2.931E-07
9000 5.425E-04 2.634E-07
10000 4.973E-04 2.393E-07
11000 4.596E-04 2.194E-07
12000 4.276E-04 2.027E-07
13000 4.002E-04 1.884E-07
14000 3.763E-04 1.761E-07
15000 3.554E-04 1.654E-07
16000 3.369E-04 1.559E-07
17000 3.203E-04 1.475E-07
18000 3.055E-04 1.400E-07
20000 2.799E-04 1.271E-07
22500 2.539E-04 1.141E-07
25000 2.327E-04 1.036E-07
27500 2.151E-04 9.496E-08
30000 2.002E-04 8.767E-08
32500 1.875E-04 8.146E-08
35000 1.764E-04 7.610E-08
37500 1.667E-04 7.142E-08
40000 1.582E-04 6.731E-08
45000 1.437E-04 6.039E-08
50000 1.320E-04 5.481E-08
55000 1.223E-04 5.020E-08
60000 1.141E-04 4.633E-08
65000 1.071E-04 4.303E-08
70000 1.010E-04 4.018E-08
80000 9.101E-05 3.552E-08
90000 8.314E-05 3.186E-08
100000 7.676E-05 2.890E-08
110000 7.148E-05 2.646E-08
120000 6.704E-05 2.441E-08
130000 6.326E-05 2.266E-08
140000 5.999E-05 2.116E-08
150000 5.715E-05 1.985E-08
160000 5.464E-05 1.869E-08
170000 5.242E-05 1.767E-08
180000 5.044E-05 1.676E-08
200000 4.705E-05 1.520E-08
225000 4.364E-05 1.362E-08
250000 4.090E-05 1.235E-08
275000 3.865E-05 1.130E-08
300000 3.677E-05 1.042E-08
325000 3.518E-05 9.673E-09
350000 3.382E-05 9.028E-09
375000 3.264E-05 8.466E-09
400000 3.161E-05 7.971E-09
450000 2.991E-05 7.142E-09
