0 0 0
10.00 4.867E-03 9.639E-02
11.00 5.105E-03 9.851E-02
12.00 5.332E-03 1.004E-01
13.00 5.549E-03 1.021E-01
14.00 5.759E-03 1.036E-01
15.00 5.961E-03 1.050E-01
16.00 6.156E-03 1.063E-01
17.00 6.346E-03 1.074E-01
18.00 6.530E-03 1.085E-01
20.00 6.883E-03 1.103E-01
22.50 7.301E-03 1.123E-01
25.00 7.696E-03 1.138E-01
27.50 8.071E-03 1.151E-01
30.00 8.430E-03 1.162E-01
32.50 8.774E-03 1.171E-01
35.00 9.106E-03 1.179E-01
37.50 9.425E-03 1.185E-01
40.00 9.734E-03 1.190E-01
45.00 1.032E-02 1.197E-01
50.00 1.088E-02 1.201E-01
55.00 1.141E-02 1.203E-01
60.00 1.192E-02 1.204E-01
65.00 1.241E-02 1.203E-01
70.00 1.288E-02 1.200E-01
80.00 1.377E-02 1.194E-01
90.00 1.460E-02 1.185E-01
100.00 1.539E-02 1.174E-01
110.00 1.614E-02 1.163E-01
120.00 1.686E-02 1.150E-01
130.00 1.755E-02 1.138E-01
140.00 1.821E-02 1.125E-01
150.00 1.885E-02 1.112E-01
160.00 1.947E-02 1.099E-01
170.00 2.007E-02 1.086E-01
180.00 2.161E-02 1.074E-01
200.00 2.485E-02 1.049E-01
225.00 2.754E-02 1.019E-01
250.00 2.938E-02 9.908E-02
275.00 3.072E-02 9.640E-02
300.00 3.176E-02 9.388E-02
325.00 3.265E-02 9.149E-02
350.00 3.347E-02 8.923E-02
375.00 3.426E-02 8.710E-02
400.00 3.505E-02 8.507E-02
450.00 3.668E-02 8.134E-02
500.00 3.837E-02 7.797E-02
550.00 4.011E-02 7.490E-02
600.00 4.188E-02 7.211E-02
650.00 4.364E-02 6.956E-02
700.00 4.540E-02 6.720E-02
800.00 4.886E-02 6.302E-02
900.00 5.223E-02 5.941E-02
1000.00 5.552E-02 5.625E-02
1100 5.873E-02 5.346E-02
1200 6.188E-02 5.098E-02
1300 6.495E-02 4.875E-02
1400 6.795E-02 4.674E-02
1500 7.088E-02 4.492E-02
1600 7.374E-02 4.325E-02
1700 7.653E-02 4.172E-02
1800 7.924E-02 4.031E-02
2000 8.449E-02 3.780E-02
2250 9.081E-02 3.512E-02
2500 9.701E-02 3.285E-02
2750 1.033E-01 3.089E-02
3000 1.097E-01 2.917E-02
3250 1.164E-01 2.767E-02
3500 1.234E-01 2.633E-02
3750 1.306E-01 2.513E-02
4000 1.381E-01 2.404E-02
4500 1.536E-01 2.216E-02
5000 1.698E-01 2.059E-02
5500 1.863E-01 1.925E-02
6000 2.030E-01 1.809E-02
6500 2.196E-01 1.708E-02
7000 2.361E-01 1.618E-02
8000 2.680E-01 1.467E-02
9000 2.983E-01 1.345E-02
10000 3.266E-01 1.243E-02
11000 3.528E-01 1.157E-02
12000 3.770E-01 1.083E-02
13000 3.993E-01 1.019E-02
14000 4.199E-01 9.625E-03
15000 4.389E-01 9.126E-03
16000 4.564E-01 8.682E-03
17000 4.727E-01 8.282E-03
18000 4.879E-01 7.921E-03
20000 5.154E-01 7.293E-03
22500 5.455E-01 6.646E-03
25000 5.719E-01 6.113E-03
27500 5.957E-01 5.665E-03
30000 6.173E-01 5.284E-03
32500 6.371E-01 4.954E-03
35000 6.556E-01 4.666E-03
37500 6.729E-01 4.413E-03
40000 6.891E-01 4.187E-03
45000 7.190E-01 3.804E-03
50000 7.457E-01 3.489E-03
55000 7.697E-01 3.226E-03
60000 7.914E-01 3.002E-03
65000 8.109E-01 2.810E-03
70000 8.284E-01 2.642E-03
80000 8.581E-01 2.364E-03
90000 8.818E-01 2.142E-03
100000 9.003E-01 1.961E-03
110000 9.144E-01 1.809E-03
120000 9.250E-01 1.681E-03
130000 9.325E-01 1.571E-03
140000 9.375E-01 1.475E-03
150000 9.404E-01 1.391E-03
160000 9.415E-01 1.317E-03
170000 9.411E-01 1.250E-03
180000 9.435E-01 1.191E-03
200000 9.414E-01 1.088E-03
225000 9.290E-01 9.835E-04
250000 9.170E-01 8.982E-04
275000 9.033E-01 8.273E-04
300000 8.885E-01 7.674E-04
325000 8.731E-01 7.160E-04
350000 8.576E-01 6.714E-04
375000 8.421E-01 6.323E-04
400000 8.267E-01 5.978E-04
450000 7.967E-01 5.395E-04
