0 0 0
10.00 4.032E-03 8.348E-02
11.00 4.228E-03 8.54E-02
12.00 4.416E-03 8.72E-02
13.00 4.597E-03 8.88E-02
14.00 4.770E-03 9.02E-02
15.00 4.938E-03 9.15E-02
16.00 5.100E-03 9.27E-02
17.00 5.257E-03 9.38E-02
18.00 5.409E-03 9.48E-02
20.00 5.702E-03 9.66E-02
22.50 6.047E-03 9.85E-02
25.00 6.375E-03 1.00E-01
27.50 6.686E-03 1.01E-01
30.00 6.983E-03 1.03E-01
32.50 7.268E-03 1.04E-01
35.00 7.543E-03 1.04E-01
37.50 7.807E-03 1.05E-01
40.00 8.063E-03 1.06E-01
45.00 8.552E-03 1.07E-01
50.00 9.015E-03 1.07E-01
55.00 9.455E-03 1.08E-01
60.00 9.875E-03 1.08E-01
65.00 1.028E-02 1.08E-01
70.00 1.067E-02 1.08E-01
80.00 1.140E-02 1.08E-01
90.00 1.209E-02 1.07E-01
100.00 1.275E-02 1.07E-01
110.00 1.337E-02 1.06E-01
120.00 1.397E-02 1.05E-01
130.00 1.454E-02 1.04E-01
140.00 1.509E-02 1.03E-01
150.00 1.561E-02 1.02E-01
160.00 1.613E-02 1.01E-01
170.00 1.662E-02 1.00E-01
180.00 1.710E-02 9.90E-02
200.00 1.983E-02 9.70E-02
225.00 2.239E-02 9.46E-02
250.00 2.403E-02 9.22E-02
275.00 2.517E-02 9.00E-02
300.00 2.602E-02 8.79E-02
325.00 2.673E-02 8.58E-02
350.00 2.738E-02 8.39E-02
375.00 2.802E-02 8.20E-02
400.00 2.868E-02 8.03E-02
450.00 3.006E-02 7.70E-02
500.00 3.154E-02 7.40E-02
550.00 3.308E-02 7.13E-02
600.00 3.465E-02 6.88E-02
650.00 3.621E-02 6.65E-02
700.00 3.774E-02 6.43E-02
800.00 4.070E-02 6.05E-02
900.00 4.349E-02 5.72E-02
1000 4.614E-02 5.43E-02
1100 4.867E-02 5.17E-02
1200 5.109E-02 4.94E-02
1300 5.342E-02 4.73E-02
1400 5.567E-02 4.54E-02
1500 5.785E-02 4.37E-02
1600 5.996E-02 4.21E-02
1700 6.201E-02 4.07E-02
1800 6.401E-02 3.94E-02
2000 6.787E-02 3.70E-02
2250 7.251E-02 3.44E-02
2500 7.709E-02 3.23E-02
2750 8.175E-02 3.04E-02
3000 8.658E-02 2.87E-02
3250 9.166E-02 2.73E-02
3500 9.701E-02 2.60E-02
3750 1.026E-01 2.48E-02
4000 1.085E-01 2.38E-02
4500 1.210E-01 2.19E-02
5000 1.343E-01 2.04E-02
5500 1.480E-01 1.91E-02
6000 1.620E-01 1.80E-02
6500 1.760E-01 1.70E-02
7000 1.900E-01 1.61E-02
8000 2.174E-01 1.46E-02
9000 2.435E-01 1.34E-02
10000 2.678E-01 1.24E-02
11000 2.902E-01 1.16E-02
12000 3.108E-01 1.08E-02
13000 3.297E-01 1.02E-02
14000 3.469E-01 9.63E-03
15000 3.627E-01 9.14E-03
16000 3.771E-01 8.69E-03
17000 3.904E-01 8.30E-03
18000 4.026E-01 7.94E-03
20000 4.245E-01 7.31E-03
22500 4.482E-01 6.67E-03
25000 4.687E-01 6.14E-03
27500 4.872E-01 5.69E-03
30000 5.040E-01 5.31E-03
32500 5.197E-01 4.98E-03
35000 5.344E-01 4.70E-03
37500 5.485E-01 4.44E-03
40000 5.619E-01 4.22E-03
45000 5.872E-01 3.83E-03
50000 6.107E-01 3.52E-03
55000 6.326E-01 3.25E-03
60000 6.530E-01 3.03E-03
65000 6.720E-01 2.84E-03
70000 6.897E-01 2.67E-03
80000 7.210E-01 2.39E-03
90000 7.476E-01 2.17E-03
100000 7.698E-01 1.98E-03
110000 7.882E-01 1.83E-03
120000 8.033E-01 1.70E-03
130000 8.154E-01 1.59E-03
140000 8.250E-01 1.49E-03
150000 8.324E-01 1.41E-03
160000 8.379E-01 1.33E-03
170000 8.418E-01 1.27E-03
180000 8.443E-01 1.21E-03
200000 8.528E-01 1.10E-03
225000 8.485E-01 9.97E-04
250000 8.439E-01 9.11E-04
275000 8.367E-01 8.39E-04
300000 8.277E-01 7.79E-04
325000 8.175E-01 7.27E-04
350000 8.065E-01 6.82E-04
375000 7.951E-01 6.42E-04
400000 7.834E-01 6.07E-04
450000 7.598E-01 5.48E-04
